n_in,n_out,enrich,speck_frac_in_roi,img,label
11,9,4.793629037137176,0.005032013368632532,/root/autodl-tmp/CBIS/crops_fixed_calc/f77cbc1214ab60999a2813e55b1bee7f_img.png,0
8,6,7.680394735711031,0.004126157258168502,/root/autodl-tmp/CBIS/crops_fixed_calc/1dd9735fd1e4214ca3853619ec79cfc6_img.png,0
7,8,2.1570286579159563,0.0012954224002326472,/root/autodl-tmp/CBIS/crops_fixed_calc/406278577604d728c3bfe693c4c32e78_img.png,1
9,4,4.404151624548737,0.0013425090252707581,/root/autodl-tmp/CBIS/crops_fixed_calc/ec542f07ac1b2691431c697fbf06d07a_img.png,1
14,16,2.723167785656021,0.003294220995168476,/root/autodl-tmp/CBIS/crops_fixed_calc/1424766b7b5ccf1e9d3106e20af5906f_img.png,0
1,1,4.065682428645964,0.00013526831436356257,/root/autodl-tmp/CBIS/crops_fixed_calc/cf85515c3b59bb28e743c26ef1dc58af_img.png,0
3,2,6.564315012305169,0.0010459392945036915,/root/autodl-tmp/CBIS/crops_fixed_calc/fb7dfcd4e9b1cdd4024a283be2d5f943_img.png,0
1,0,,0.00014533240751207066,/root/autodl-tmp/CBIS/crops_fixed_calc/c869a275a6c926f298da497ca6c63d8c_img.png,0
13,56,1.104239801856575,0.003513626281924589,/root/autodl-tmp/CBIS/crops_fixed_calc/c53fda0f0b024d029607795755d0aab2_img.png,1
16,6,11.268916665005415,0.005980503558399617,/root/autodl-tmp/CBIS/crops_fixed_calc/b3ab48705d692429ba3f5c3a9a3ec826_img.png,1
1,7,0.42673755891089005,6.083927783777207e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/65ffc8ec53472fcb0e510f2b569b7bb8_img.png,0
6,23,1.075382878348035,0.001465502081012955,/root/autodl-tmp/CBIS/crops_fixed_calc/176a776b9c7b79995e4f2ca7419549d0_img.png,0
2,2,3.657191586128482,7.10631040363843e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/13b50eaa8bee528c0833f16120dea912_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/52407504d5cf439cdcfacfb6258d959a_img.png,0
0,3,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/66614883f9d817637e94530956f3d4c1_img.png,0
4,2,5.005638846575269,0.0002538817178438761,/root/autodl-tmp/CBIS/crops_fixed_calc/3eec782da1880a05911b8d6211120280_img.png,0
4,1,11.69560076039936,0.00020955887856062986,/root/autodl-tmp/CBIS/crops_fixed_calc/8238f55e509061e32cfeba401d36c291_img.png,0
54,90,1.5067870393934928,0.012175683459019248,/root/autodl-tmp/CBIS/crops_fixed_calc/f3554433491daa8e3be1dd7619f566a5_img.png,1
28,18,3.3430504167133837,0.008216808418624766,/root/autodl-tmp/CBIS/crops_fixed_calc/15bf8f7c2f372274d8688aa38734adab_img.png,1
31,37,2.4286805321636815,0.010604122668728993,/root/autodl-tmp/CBIS/crops_fixed_calc/99bea27f024a12d562072bad8589cc43_img.png,1
28,28,3.0901842692421715,0.014775865566148133,/root/autodl-tmp/CBIS/crops_fixed_calc/305a172b76286963c47bf7275c5b4f5a_img.png,1
3,1,7.018497286555071,0.00016560931488700348,/root/autodl-tmp/CBIS/crops_fixed_calc/1126b52bbd7db361284a509e176cbabb_img.png,0
3,0,,0.0016868876922078765,/root/autodl-tmp/CBIS/crops_fixed_calc/c68fe7796a0b3c3aeb89bafab2157fcd_img.png,0
7,2,11.880942801582512,0.0019949037752296653,/root/autodl-tmp/CBIS/crops_fixed_calc/e01e0eac66758bc8944eb2154c312afb_img.png,0
4,0,,0.00038887026483405967,/root/autodl-tmp/CBIS/crops_fixed_calc/38ae25f6288f96f164992ff21ee8f875_img.png,0
2,0,,0.0005057548774693865,/root/autodl-tmp/CBIS/crops_fixed_calc/8644397fb728f0868a25a9cd5c1ca3bf_img.png,0
5,2,5.578297956265562,0.0012819564627862831,/root/autodl-tmp/CBIS/crops_fixed_calc/3157a03b327fb4a8d03542b27f292fd8_img.png,0
166,264,1.8925191711535325,0.015005506607929516,/root/autodl-tmp/CBIS/crops_fixed_calc/47c17f4043c35077332a8eb71e54eeeb_img.png,0
15,33,1.2103006254350357,0.003059855809534455,/root/autodl-tmp/CBIS/crops_fixed_calc/db1ad7c257271c9b9cfdb4745774ff2b_img.png,0
20,42,2.0031135058245826,0.009175951856044808,/root/autodl-tmp/CBIS/crops_fixed_calc/51a7542ba65f3941e08e79d634d3e711_img.png,0
32,74,2.1437457274104776,0.013067290866531828,/root/autodl-tmp/CBIS/crops_fixed_calc/dfc587a5e1df1f87e85083d94de2c822_img.png,1
36,89,1.6282052303785417,0.020473497555832453,/root/autodl-tmp/CBIS/crops_fixed_calc/fca344ef23115b10925271631703eb56_img.png,1
28,6,27.919201605313162,0.011373927867455117,/root/autodl-tmp/CBIS/crops_fixed_calc/25a4935a134d00c9f86ba1d31c260ba4_img.png,1
31,20,10.035731801203273,0.010835162955148128,/root/autodl-tmp/CBIS/crops_fixed_calc/fa880a5613922302352594506395df9d_img.png,1
21,21,15.647234393852798,0.007811011621261192,/root/autodl-tmp/CBIS/crops_fixed_calc/9e6c8567b9543733cc5c1e8d0a62463f_img.png,0
3,0,,0.003039288361749444,/root/autodl-tmp/CBIS/crops_fixed_calc/847a988f088e52c53bfaac584c8903e7_img.png,0
10,21,3.4378494758515457,0.0019753550935942056,/root/autodl-tmp/CBIS/crops_fixed_calc/597b75e6d7e271f1d82883a8227f6ddb_img.png,0
24,20,10.59810223905787,0.006300866369125755,/root/autodl-tmp/CBIS/crops_fixed_calc/94e41a680c863f95391c407dec1b189f_img.png,0
9,28,8.365228276877762,0.003402061855670103,/root/autodl-tmp/CBIS/crops_fixed_calc/8292be1bc7ab85c01f38c89515168b03_img.png,0
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/a1d7b62a79a7e1f20c2ff4169082e920_img.png,0
1,0,,0.00012759781169752939,/root/autodl-tmp/CBIS/crops_fixed_calc/c2ef6d0c2ec2bb88ba25c55c22366584_img.png,0
12,54,1.8208536457054676,0.008031424262617052,/root/autodl-tmp/CBIS/crops_fixed_calc/170f7860216043c4e3aab1f3108e1684_img.png,1
3,4,4.677861520622826,0.0011595163160510187,/root/autodl-tmp/CBIS/crops_fixed_calc/d77ebc623d0505d504683481384ed8ca_img.png,1
2,3,1.6910084317032041,0.00012141652613827993,/root/autodl-tmp/CBIS/crops_fixed_calc/5fdebe9cf8509eba16ffe3610d9e5f8a_img.png,0
1,8,0.48650300451610495,0.00013063113499794723,/root/autodl-tmp/CBIS/crops_fixed_calc/981415c2ab24bd8d3b65f8a04ae2f673_img.png,0
4,16,0.6970657090420381,0.0003901790488301854,/root/autodl-tmp/CBIS/crops_fixed_calc/0d507bc3e0fe94c87b2c1f996962bd94_img.png,1
36,36,2.6656831625019226,0.0026568595919623005,/root/autodl-tmp/CBIS/crops_fixed_calc/7b33974acfbec62735836933d402aba8_img.png,1
7,11,1.8473911890027666,0.0018313382169019116,/root/autodl-tmp/CBIS/crops_fixed_calc/223447c638da0e906ea6a9fd5c1fc2d6_img.png,0
30,45,2.447311214853355,0.0058978653647411,/root/autodl-tmp/CBIS/crops_fixed_calc/a3e189bc29224d01b24a52d5d5fb07bf_img.png,0
1,2,1.902874532521816,3.666495563540368e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/b8f8ab8aee5220ccdad0ec811b1592ac_img.png,1
2,2,2.5153611993938663,9.387027128508402e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/d6f9b854b0dd8381ea41c55024362c88_img.png,1
1,25,0.4000604331039114,8.393486654356219e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/e9088945656bac853a4710154b9e6cc5_img.png,0
12,27,1.3722530613942077,0.0030561965945237945,/root/autodl-tmp/CBIS/crops_fixed_calc/bd4d71da98b262ada15fa525a954c48a_img.png,1
4,7,1.55412938510251,0.0020574963816442945,/root/autodl-tmp/CBIS/crops_fixed_calc/7d4ca484b19d6088a88fe3838ddac6e5_img.png,1
2,0,,0.0010167768174885613,/root/autodl-tmp/CBIS/crops_fixed_calc/0d52b78e9914ed4afb889ee40d97409d_img.png,0
8,0,,0.0018488308863512778,/root/autodl-tmp/CBIS/crops_fixed_calc/d6888b2bd5ba42cd3d28718792ef4943_img.png,0
4,74,0.3124827406365987,0.0005949455495486174,/root/autodl-tmp/CBIS/crops_fixed_calc/87c89b742684c8e62e17696163dd6320_img.png,1
1,4,1.0704118227791992,4.029577095883787e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/9c6b63988efe7589e2f69cdd89bd006b_img.png,1
6,0,,0.00046854368104953787,/root/autodl-tmp/CBIS/crops_fixed_calc/e157bb93dbf2aeb7cc61dbf7c5f6acd2_img.png,1
1,0,,0.0001736994255511855,/root/autodl-tmp/CBIS/crops_fixed_calc/c48813f7c5081dd2073123e50700adb1_img.png,1
11,3,9.05023990968106,0.003929403048264183,/root/autodl-tmp/CBIS/crops_fixed_calc/18ad7ea3d0e03af63f865e9d3f8b0350_img.png,0
3,4,1.9832100704822544,0.00034754563274157896,/root/autodl-tmp/CBIS/crops_fixed_calc/451af0557d2277276d36ca3b82642593_img.png,0
17,37,0.9467158568192963,0.004179606323113923,/root/autodl-tmp/CBIS/crops_fixed_calc/91f869526275b219f2a245b17794d5a0_img.png,0
5,0,,0.0007520558247340065,/root/autodl-tmp/CBIS/crops_fixed_calc/8bb5c09a43507d1729018d4a0c34f70d_img.png,0
0,3,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/c5f8ad593a3fb94531392912731999f8_img.png,1
41,48,4.179320276497696,0.012723389906710127,/root/autodl-tmp/CBIS/crops_fixed_calc/a47514bef3e6816d26225efb97701106_img.png,0
10,0,,0.0038285590874285826,/root/autodl-tmp/CBIS/crops_fixed_calc/9a632f92d354c96305f15c6c05850ac3_img.png,0
3,3,2.4160911152232267,0.0005212541374547161,/root/autodl-tmp/CBIS/crops_fixed_calc/4a9f40f67bae2c195a86e943996559f9_img.png,1
1,1,2.5121114683815646,4.019292604501608e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/d51e992cea81a6c88d0ca25e1064d3ab_img.png,1
1,3,1.023330072919416,0.00012420624446894067,/root/autodl-tmp/CBIS/crops_fixed_calc/4ea5203f984a5981d80b5d872a71265a_img.png,0
4,3,3.568982767165045,0.0003225896939605599,/root/autodl-tmp/CBIS/crops_fixed_calc/72b1e271e61ba254afa0f8ab5dcb73f8_img.png,0
10,2,11.10320044228761,0.0028994409976042753,/root/autodl-tmp/CBIS/crops_fixed_calc/3460ef0196ac84f7df75294d5668228b_img.png,0
7,3,6.79714990844678,0.002239073322187724,/root/autodl-tmp/CBIS/crops_fixed_calc/a8d686022a497a4ec12973910a4545de_img.png,0
2,2,2.9995117783473697,0.0008543878921030148,/root/autodl-tmp/CBIS/crops_fixed_calc/81be577097fbcf7b2dc18c0e64fa6c33_img.png,1
1,2,2.715859463172874,7.360518180479906e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/3abc5756819855f09f6a1dc3137df1d4_img.png,1
0,2,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/7f0651e1e01b0deb692cd578e4fa6687_img.png,1
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/c8822e1799117a59bf2d8b14a3a8cf84_img.png,1
13,11,3.2362894798934843,0.0007843472804540658,/root/autodl-tmp/CBIS/crops_fixed_calc/97c1ab946bc8d1a74cbd6ec7c2184ef2_img.png,0
7,15,1.4554920076257518,0.000502796807240274,/root/autodl-tmp/CBIS/crops_fixed_calc/ea420e349057583cca0c030bb8f4aed5_img.png,0
0,2,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/fe331103e5da9d9485055c5f9e157ab5_img.png,0
4,4,2.58497326422603,0.00020513381562572652,/root/autodl-tmp/CBIS/crops_fixed_calc/a70c5ea3d1fccdb517f45f2194a4acd0_img.png,0
71,28,8.195478677401574,0.0064898374311867365,/root/autodl-tmp/CBIS/crops_fixed_calc/92bc372b84e135e355dc31dfc02fec51_img.png,1
144,13,58.34757180848129,0.02548653947305504,/root/autodl-tmp/CBIS/crops_fixed_calc/b25e17c7945f437a9236ebefcbad7f7a_img.png,1
11,63,0.5819201569094135,0.0021982744372086873,/root/autodl-tmp/CBIS/crops_fixed_calc/1b2305decb31f6713b3ca223ba8bf004_img.png,0
7,2,16.66580948613126,0.0009450964877577037,/root/autodl-tmp/CBIS/crops_fixed_calc/9a58beb234db21384cc120e885371244_img.png,0
12,2,17.50505110885289,0.002540498535477315,/root/autodl-tmp/CBIS/crops_fixed_calc/6a6bf9c65fd5d29ec3dcd47cf12ca687_img.png,0
7,2,11.142578997765721,0.000957548675390999,/root/autodl-tmp/CBIS/crops_fixed_calc/9515aa0b35deb53ea8fef0d7f2672f6e_img.png,0
0,3,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/914bddccfb65014ff1dd09fbee9fbeed_img.png,1
13,13,3.1414916978687772,0.0031123117999273266,/root/autodl-tmp/CBIS/crops_fixed_calc/a7728988ceae1029ae224a5aa6bb205d_img.png,1
7,24,1.2606359760430412,0.0010557303827022637,/root/autodl-tmp/CBIS/crops_fixed_calc/4151dd59516a69759c59c6b0fcf4a2e3_img.png,0
1,6,0.5409317893486651,3.23912867438659e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/98b7cc67694e48193c1a804303e55699_img.png,1
30,36,2.5016283992835042,0.0049309965803615045,/root/autodl-tmp/CBIS/crops_fixed_calc/229431e0c03d40b966893c9a3ceb9608_img.png,1
2,12,0.5599005537724709,8.314901967305805e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/1f3d8e7b8ecfb67e48b616b83af80310_img.png,0
1,1,2.6885843335350152,0.00018292082342512208,/root/autodl-tmp/CBIS/crops_fixed_calc/1bdfc6e35dad38211f3340ee3174a734_img.png,0
17,22,2.8881889815526773,0.007211017132942962,/root/autodl-tmp/CBIS/crops_fixed_calc/ef7229c8d4f70a891341f559ff23e5e5_img.png,0
1,0,,9.306654257794323e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/5c26d636ca8fa0ff47eb41a120ae9a4d_img.png,0
6,1,19.072354263306394,0.002295442590024389,/root/autodl-tmp/CBIS/crops_fixed_calc/4e9abeea5c08bdb24cb3921859b087ac_img.png,1
2,2,2.900430001934265,0.00040173191090478954,/root/autodl-tmp/CBIS/crops_fixed_calc/f527089e5f43d1bd2255e9a89907fcb0_img.png,1
0,3,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/9633cb3e1c58a2e36c4e6520f4584d12_img.png,0
5,6,1.8094924126027816,0.0011130064481786617,/root/autodl-tmp/CBIS/crops_fixed_calc/f5bb6bb47be9be139de9cb83cee1e325_img.png,0
2,11,0.4687762142307597,0.000505050505050505,/root/autodl-tmp/CBIS/crops_fixed_calc/f83600ba0c1777016ff06ecd841ae0d4_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/a5f1582f1358031a406ce559fdb457c1_img.png,0
3,10,0.7963016658534885,0.0005854882553844009,/root/autodl-tmp/CBIS/crops_fixed_calc/435d3d4ee224a845e3580e7cf18eb6e8_img.png,0
10,6,3.8849498299427774,0.0016645700707759946,/root/autodl-tmp/CBIS/crops_fixed_calc/f8e17eb48a9bc7dfe40c3f6aa86106b3_img.png,0
8,9,3.1129124590689474,0.003108470151816995,/root/autodl-tmp/CBIS/crops_fixed_calc/769f012a628012b3fdcff752b984e69e_img.png,0
14,13,3.6746325004984577,0.005520584374053253,/root/autodl-tmp/CBIS/crops_fixed_calc/4f0155966aea79bc461848afec0cd394_img.png,0
2,0,,0.00010883169178864886,/root/autodl-tmp/CBIS/crops_fixed_calc/427eb1b2b3db2fb11d086283d28ee44e_img.png,0
1,0,,5.310392438001168e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/adb8cf5d31f916f93421e1c76d34ac50_img.png,0
2,11,0.9715683600109116,0.00019359210144226117,/root/autodl-tmp/CBIS/crops_fixed_calc/0b04de27f74095041f125b7181333021_img.png,1
3,14,1.14466808592994,0.00045964776466034447,/root/autodl-tmp/CBIS/crops_fixed_calc/47cc0995107c4cd9ac32f5b2ea0124dd_img.png,1
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/431cc592b43e6c7eefe7b3c3f3cf4566_img.png,1
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/8a509262c68c8c2548cafaf5cf8ffbfc_img.png,1
40,79,2.160400623895778,0.005866634520724087,/root/autodl-tmp/CBIS/crops_fixed_calc/14eff64a3e2d2a0f0d1590989af4a95a_img.png,1
6,3,5.779330810891016,0.00031159581571333186,/root/autodl-tmp/CBIS/crops_fixed_calc/b75fcecccbb5183b5a5ba7e3388b0e97_img.png,1
7,9,1.9549628438249265,0.0010052271813429834,/root/autodl-tmp/CBIS/crops_fixed_calc/cf4a05c27317dba762d9139856f2342a_img.png,0
3,11,0.7223569782758058,0.00034796164070872824,/root/autodl-tmp/CBIS/crops_fixed_calc/abe5e86f8195059b0ece1a361cbb0250_img.png,0
11,10,2.5569109609019316,0.0012935462189136747,/root/autodl-tmp/CBIS/crops_fixed_calc/feafe580ea826cce43b6df4e402a4a7f_img.png,0
2,2,3.0352816218462815,0.00010775364438218678,/root/autodl-tmp/CBIS/crops_fixed_calc/29982a42e16e0d05679b2641c67bbf53_img.png,0
45,21,3.359299133291729,0.002713185887515427,/root/autodl-tmp/CBIS/crops_fixed_calc/b12ea94b2289df40c391489368a513c0_img.png,1
38,22,3.9451338399023306,0.0039211264782521545,/root/autodl-tmp/CBIS/crops_fixed_calc/6dd01488837d7a671ca9ada6829bca30_img.png,1
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/103b5084af133d33f24e71098fc199af_img.png,1
1,14,0.1789903154500001,2.6747622805023204e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/fbc3ed6736b631c92cdecf87d491d4e5_img.png,1
18,29,2.802047291386492,0.0036812655139046658,/root/autodl-tmp/CBIS/crops_fixed_calc/830e8cfc909c709c6b512a930b694889_img.png,1
14,27,3.753616457076871,0.004463022912279599,/root/autodl-tmp/CBIS/crops_fixed_calc/71ad3e8be1c65e83cebdd3aa2c7f4642_img.png,1
202,241,2.0881016876581797,0.03206989318914311,/root/autodl-tmp/CBIS/crops_fixed_calc/60d1e7dbe60da27a0a49c604059539d2_img.png,1
18,32,1.483510822811156,0.0016234216733731096,/root/autodl-tmp/CBIS/crops_fixed_calc/16ca2c86696c38a8b9d39b71be6d7425_img.png,1
1,4,0.7078345829496792,0.0002046155420119554,/root/autodl-tmp/CBIS/crops_fixed_calc/af3dd45bfa93349db567b8955a4e942c_img.png,1
4,6,1.7631911905788136,0.0012374344785395493,/root/autodl-tmp/CBIS/crops_fixed_calc/82f41819ab6feeee2db5376d50f4039a_img.png,1
6,4,3.4984872945453622,0.00024152440032033763,/root/autodl-tmp/CBIS/crops_fixed_calc/b6cb4d98b3ae6329447e85be3ca54a74_img.png,1
5,3,4.686953149615841,0.0004944375772558715,/root/autodl-tmp/CBIS/crops_fixed_calc/0fd728feb5ea03d0aa3031421779de02_img.png,1
5,7,2.14678622724951,0.0004431134064725117,/root/autodl-tmp/CBIS/crops_fixed_calc/7b6617d0f2a3ff164a33b5bc87a8e69e_img.png,1
3,4,3.2927701924658663,0.00022618851784833032,/root/autodl-tmp/CBIS/crops_fixed_calc/109b8e843a43955ec133b9772c86ee2e_img.png,1
56,31,4.337649531618963,0.008057191789708592,/root/autodl-tmp/CBIS/crops_fixed_calc/38497933e11751d3e1653fe1211244d2_img.png,0
7,44,0.40948069653591124,0.0008588957055214724,/root/autodl-tmp/CBIS/crops_fixed_calc/cff8c90416ec51aca605bc1050087160_img.png,0
6,5,3.200173448406093,0.0009651564532598509,/root/autodl-tmp/CBIS/crops_fixed_calc/781c2eb0c4ec076f0f74e5d79badfb15_img.png,1
5,3,3.9402358738754932,0.0004363281701166536,/root/autodl-tmp/CBIS/crops_fixed_calc/d6d08b06b8e135665f8d202a2d60a947_img.png,1
2,5,1.061144863719971,8.36073797447188e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/2e272823270729c1fcf5f5de1ee43b16_img.png,1
4,3,4.524011417782471,0.0001843379752987113,/root/autodl-tmp/CBIS/crops_fixed_calc/01dfef1126c02232ffebc4319457e4a8_img.png,1
5,0,,0.0005371805694114036,/root/autodl-tmp/CBIS/crops_fixed_calc/cf5ddf891f474b736a1420ba0c56969b_img.png,0
4,0,,0.00035081564637782847,/root/autodl-tmp/CBIS/crops_fixed_calc/67ceac9e29918fb94df01420cbc9e2ba_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/223e1682a77ffb1b3447f2f789c3e278_img.png,0
5,1,22.169686165581858,0.0013059160067990549,/root/autodl-tmp/CBIS/crops_fixed_calc/cc4dc7f486f03c31a09e781ff22c4f49_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/977863952a8340787e2333e65f8105a9_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/2c4fa2d97dd5259dd265662fad13740a_img.png,0
8,24,1.216173402136199,0.0005497136169382725,/root/autodl-tmp/CBIS/crops_fixed_calc/75b97ef62c3b0e6842034c082bbabac5_img.png,0
14,30,1.7499682907825835,0.00429433401583649,/root/autodl-tmp/CBIS/crops_fixed_calc/b339fdb4979af509fc1f70d715053af6_img.png,0
6,4,5.206165259657201,0.0037349705807111794,/root/autodl-tmp/CBIS/crops_fixed_calc/10c41aba40347730f7e9aec61526bcf0_img.png,0
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/f189c3fd075cb55fcd7bd7dc59f72707_img.png,0
0,0,,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/1082a87b2eed4e7530b111cea39779a7_img.png,0
12,24,1.7420800547382824,0.0017960998973657201,/root/autodl-tmp/CBIS/crops_fixed_calc/d5b5df16adbb7778ff64bfd0a3e10ffa_img.png,0
1,1,3.7178748830177817,0.0002879562306529408,/root/autodl-tmp/CBIS/crops_fixed_calc/a320fe51e29709f9fec9b4e8659c0956_img.png,0
1,10,1.142153146322972,0.002843062926459439,/root/autodl-tmp/CBIS/crops_fixed_calc/f338558f09b0b27ae878683b6959e204_img.png,0
1,6,0.5463476728245968,0.0011260526144004177,/root/autodl-tmp/CBIS/crops_fixed_calc/47b1c428063382698d34b76fcea9c0f6_img.png,0
7,29,0.8830900159814888,0.0006752914415695195,/root/autodl-tmp/CBIS/crops_fixed_calc/71ad1428a10fc80b23b9ae24a59d34fc_img.png,0
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/0f111854968a209a5957f5ab8ca99077_img.png,0
2,2,7.6814147569214475,0.0012915617962644059,/root/autodl-tmp/CBIS/crops_fixed_calc/e10f489213f98183a94f709b11aae2c6_img.png,0
1,20,0.1725368851763188,3.395643389531232e-05,/root/autodl-tmp/CBIS/crops_fixed_calc/bd4d9bc5b3519b84f41ab6571aa9fc66_img.png,0
4,34,0.33861341678429513,0.0005621800751545996,/root/autodl-tmp/CBIS/crops_fixed_calc/f4835052e2e415c06423ee8f711cc547_img.png,0
1,9,0.6953766259337197,0.0002491970317864658,/root/autodl-tmp/CBIS/crops_fixed_calc/c193a437a8f745856ae4fd802b616c62_img.png,0
0,1,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/d0f505fce39168ff9b6069301d82bc5c_img.png,0
2,6,0.9356006699389116,0.0002178269582643548,/root/autodl-tmp/CBIS/crops_fixed_calc/5a8f39e61415f70fbdc54f94848fb2af_img.png,1
1,2,1.7166376350814294,0.00011838122135597233,/root/autodl-tmp/CBIS/crops_fixed_calc/2331a380dd2f2ba82b6176a5572981ea_img.png,1
5,1,14.467102331798603,0.0004158621713946235,/root/autodl-tmp/CBIS/crops_fixed_calc/ef5d85396a0c246fc239bc28aaef9ba0_img.png,0
14,2,17.88686359074511,0.0036482491116716846,/root/autodl-tmp/CBIS/crops_fixed_calc/da912194e418a61f3b5183cc0352de34_img.png,1
14,3,15.22340189144514,0.004389887001056825,/root/autodl-tmp/CBIS/crops_fixed_calc/bab0d8a1a77dbc27418ae700a78e39e7_img.png,1
1,5,0.775764456272915,0.0003163909102752601,/root/autodl-tmp/CBIS/crops_fixed_calc/ca4dad3464cc39310a8d961a3281e69e_img.png,1
33,18,4.49098150682528,0.004658385093167702,/root/autodl-tmp/CBIS/crops_fixed_calc/0084ae6358be97bc78f2d36164a1d2c4_img.png,1
4,1,12.131690281687973,0.0003384563314410548,/root/autodl-tmp/CBIS/crops_fixed_calc/2b3ccc46418824db0df02706701a84c8_img.png,0
2,5,1.4085132804415317,0.00025870989996550536,/root/autodl-tmp/CBIS/crops_fixed_calc/f0f4afbcb678f3fbb67bfda93c2c4b39_img.png,0
3,1,9.837400630090922,0.0005060315698405184,/root/autodl-tmp/CBIS/crops_fixed_calc/a52f1c2a1a01ab73437f51bfd20469e2_img.png,1
2,1,4.7736592550483845,0.00012919729719254274,/root/autodl-tmp/CBIS/crops_fixed_calc/31eab02ec9008daf863a7df9bf234dbb_img.png,1
9,25,0.8555680354474728,0.0006440311195836983,/root/autodl-tmp/CBIS/crops_fixed_calc/c9bd62f8f81ddeccbb31fe98a2a12fae_img.png,0
7,3,6.469564174522079,0.0005612722170252573,/root/autodl-tmp/CBIS/crops_fixed_calc/a6fdc7a238592ff1dcc8691831e9e004_img.png,0
6,3,7.937978618545757,0.0005307453180680871,/root/autodl-tmp/CBIS/crops_fixed_calc/61c7ea75ff5434a52299a14d046d6930_img.png,0
0,2,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/86f060628959a3fa017ef6a0e471850a_img.png,0
0,2,0.0,0.0,/root/autodl-tmp/CBIS/crops_fixed_calc/766f8dad8a93df67ec93d13df7148ea8_img.png,0
32,27,4.518882986680593,0.007839465374164648,/root/autodl-tmp/CBIS/crops_fixed_calc/bfe392a4a48d07055c4403b3f7f822fd_img.png,1
39,17,7.7171885817468935,0.008140367232108672,/root/autodl-tmp/CBIS/crops_fixed_calc/d4beb59da8e4ddc5250af8ac45296d0f_img.png,1
6,22,0.6996205475539597,0.0005304173976906442,/root/autodl-tmp/CBIS/crops_fixed_calc/7b987a1c311491e54c582b81de440ffa_img.png,0
97,357,1.6467549984952097,0.03304872464783042,/root/autodl-tmp/CBIS/crops_fixed_calc/9819642f5f86ade36c5f3180ef8db8ab_img.png,0
3,28,0.3954672345299023,0.00037579184710640276,/root/autodl-tmp/CBIS/crops_fixed_calc/fc3b3517c9a7e5dab94a9a9740784141_img.png,0
16,0,,0.003342271967665462,/root/autodl-tmp/CBIS/crops_fixed_calc/5a0a6f37f6658d4a628513d4c32ea125_img.png,0
9,21,13.081220366934653,0.015271765271765271,/root/autodl-tmp/CBIS/crops_fixed_calc/f84472c7ed8e13302a29bc3ce1b33a5c_img.png,0
19,37,14.237142467911697,0.026408064869603332,/root/autodl-tmp/CBIS/crops_fixed_calc/4d3546dfa6465dfdc08f3b5f78ef1c4c_img.png,0
7,11,1.543677255560268,0.0009539864873694803,/root/autodl-tmp/CBIS/crops_fixed_calc/8c7a101796fc950933072e95a6f48941_img.png,1
